id,id_farmacia,id_cliente,fecha,id_producto,cantidad
13755,17,1328,2026-01-13,313,3
13755,17,1328,2026-01-13,120,1
13755,17,1328,2026-01-13,109,3
13755,17,1328,2026-01-13,89,5
13756,15,1284,2026-01-13,142,1
13756,15,1284,2026-01-13,364,5
13757,28,1427,2026-01-15,269,4
13758,11,1172,2026-01-20,140,3
13758,11,1172,2026-01-20,256,4
13758,11,1172,2026-01-20,280,5
13758,11,1172,2026-01-20,210,2
13759,3,68,2026-01-20,92,4
13759,3,68,2026-01-20,294,2
13759,3,68,2026-01-20,243,4
13759,3,68,2026-01-20,198,4
13759,3,68,2026-01-20,169,4
13760,23,205,2026-01-16,335,1
13760,23,205,2026-01-16,2,3
13761,5,1516,2026-01-13,137,4
13761,5,1516,2026-01-13,252,4
13762,25,83,2026-01-19,99,2
13763,25,1886,2026-01-14,120,2
13763,25,1886,2026-01-14,128,5
13763,25,1886,2026-01-14,189,2
13764,13,1390,2026-01-15,52,1
13764,13,1390,2026-01-15,167,5
13764,13,1390,2026-01-15,151,5
13765,13,694,2026-01-18,216,5
13765,13,694,2026-01-18,60,1
13766,22,1850,2026-01-10,319,1
13767,16,1353,2026-01-20,223,4
13768,23,1718,2026-01-17,258,3
13769,17,1988,2026-01-12,86,4
13769,17,1988,2026-01-12,300,3
13770,18,2798,2026-01-17,148,1
13771,8,914,2026-01-17,7,3
13771,8,914,2026-01-17,202,5
13771,8,914,2026-01-17,268,1
13771,8,914,2026-01-17,39,1
13771,8,914,2026-01-17,88,2
13772,23,2362,2026-01-10,340,1
13772,23,2362,2026-01-10,160,3
13772,23,2362,2026-01-10,204,3
13772,23,2362,2026-01-10,50,1
13772,23,2362,2026-01-10,214,4
13773,5,1956,2026-01-15,239,2
13773,5,1956,2026-01-15,246,1
13773,5,1956,2026-01-15,264,1
13773,5,1956,2026-01-15,365,2
13773,5,1956,2026-01-15,163,4
13774,25,537,2026-01-19,369,3
13774,25,537,2026-01-19,294,2
13774,25,537,2026-01-19,248,4
13774,25,537,2026-01-19,139,3
13774,25,537,2026-01-19,397,2
13775,7,2126,2026-01-11,9,3
13776,2,2736,2026-01-14,274,5
13776,2,2736,2026-01-14,23,1
13777,14,2144,2026-01-12,132,2
13777,14,2144,2026-01-12,189,4
13777,14,2144,2026-01-12,276,2
13777,14,2144,2026-01-12,96,5
13778,18,1887,2026-01-14,124,2
13778,18,1887,2026-01-14,69,3
13778,18,1887,2026-01-14,309,4
13778,18,1887,2026-01-14,63,5
13778,18,1887,2026-01-14,268,1
13779,1,491,2026-01-20,359,3
13780,5,1562,2026-01-14,304,2
13780,5,1562,2026-01-14,301,3
13780,5,1562,2026-01-14,73,1
13781,17,1711,2026-01-19,373,4
13782,28,186,2026-01-15,381,5
13782,28,186,2026-01-15,115,3
13783,21,1636,2026-01-15,347,3
13783,21,1636,2026-01-15,269,3
13783,21,1636,2026-01-15,178,1
13783,21,1636,2026-01-15,396,2
13783,21,1636,2026-01-15,38,1
13784,4,2170,2026-01-10,297,1
13784,4,2170,2026-01-10,48,4
13785,5,1453,2026-01-10,312,2
13785,5,1453,2026-01-10,305,3
13786,24,2967,2026-01-12,94,4
13786,24,2967,2026-01-12,240,5
13786,24,2967,2026-01-12,156,2
13787,12,2086,2026-01-11,264,5
13787,12,2086,2026-01-11,205,1
13787,12,2086,2026-01-11,185,4
13787,12,2086,2026-01-11,160,3
13787,12,2086,2026-01-11,85,5
13788,7,1491,2026-01-16,66,2
13789,24,2278,2026-01-19,358,2
13790,6,1708,2026-01-14,345,3
13790,6,1708,2026-01-14,282,3
13790,6,1708,2026-01-14,136,1
13790,6,1708,2026-01-14,76,4
13790,6,1708,2026-01-14,309,2
13791,27,1257,2026-01-10,332,2
13791,27,1257,2026-01-10,350,3
13791,27,1257,2026-01-10,238,2
13792,3,1307,2026-01-20,63,3
13793,25,1005,2026-01-14,287,4
13793,25,1005,2026-01-14,184,4
13793,25,1005,2026-01-14,6,5
13793,25,1005,2026-01-14,303,2
13794,2,2775,2026-01-13,239,2
13795,12,2570,2026-01-17,291,2
13795,12,2570,2026-01-17,291,1
13795,12,2570,2026-01-17,265,4
13796,2,398,2026-01-20,111,1
13797,6,854,2026-01-20,172,4
13797,6,854,2026-01-20,390,3
13797,6,854,2026-01-20,45,4
13797,6,854,2026-01-20,72,4
13797,6,854,2026-01-20,281,1
13798,19,1591,2026-01-12,129,3
13798,19,1591,2026-01-12,31,5
13798,19,1591,2026-01-12,351,5
13799,7,1375,2026-01-13,42,3
13799,7,1375,2026-01-13,46,4
13799,7,1375,2026-01-13,173,5
13799,7,1375,2026-01-13,192,3
13799,7,1375,2026-01-13,41,2
13800,15,515,2026-01-15,120,2
13800,15,515,2026-01-15,252,5
13800,15,515,2026-01-15,125,5
13801,2,165,2026-01-14,327,4
13801,2,165,2026-01-14,102,1
13802,12,2981,2026-01-13,252,1
13803,14,316,2026-01-15,286,2
13803,14,316,2026-01-15,308,5
13803,14,316,2026-01-15,181,2
13804,27,665,2026-01-17,150,4
13804,27,665,2026-01-17,351,2
13804,27,665,2026-01-17,46,4
13804,27,665,2026-01-17,143,1
13805,22,1611,2026-01-13,338,1
13805,22,1611,2026-01-13,36,2
13805,22,1611,2026-01-13,23,4
13805,22,1611,2026-01-13,290,3
13805,22,1611,2026-01-13,395,4
13806,19,2506,2026-01-17,379,5
13806,19,2506,2026-01-17,400,1
13807,28,2801,2026-01-12,18,2
13807,28,2801,2026-01-12,188,4
13807,28,2801,2026-01-12,317,4
13807,28,2801,2026-01-12,345,3
13808,12,1700,2026-01-15,6,5
13808,12,1700,2026-01-15,111,1
13808,12,1700,2026-01-15,128,4
13808,12,1700,2026-01-15,372,4
13808,12,1700,2026-01-15,204,1
13809,7,1255,2026-01-19,318,5
13809,7,1255,2026-01-19,271,3
13810,18,1415,2026-01-11,88,3
13810,18,1415,2026-01-11,86,3
13810,18,1415,2026-01-11,315,2
13811,17,2113,2026-01-19,68,4
13812,12,512,2026-01-12,205,1
13812,12,512,2026-01-12,163,1
13812,12,512,2026-01-12,222,5
13813,19,2922,2026-01-10,397,5
13813,19,2922,2026-01-10,36,2
13813,19,2922,2026-01-10,30,4
13813,19,2922,2026-01-10,103,1
13814,27,2556,2026-01-20,141,1
13815,6,2987,2026-01-10,83,3
13815,6,2987,2026-01-10,215,2
13815,6,2987,2026-01-10,12,5
13816,13,2874,2026-01-16,204,3
13816,13,2874,2026-01-16,346,4
13816,13,2874,2026-01-16,203,3
13817,26,202,2026-01-18,302,5
13817,26,202,2026-01-18,38,5
13817,26,202,2026-01-18,215,4
13817,26,202,2026-01-18,278,3
13818,18,2810,2026-01-11,40,1
13819,18,575,2026-01-11,374,1
13820,28,1391,2026-01-18,178,2
13820,28,1391,2026-01-18,318,2
13821,23,1739,2026-01-19,32,4
13821,23,1739,2026-01-19,37,5
13821,23,1739,2026-01-19,136,1
13821,23,1739,2026-01-19,18,4
13822,2,2738,2026-01-15,281,4
13823,23,1465,2026-01-17,123,2
13824,19,754,2026-01-10,303,4
13824,19,754,2026-01-10,27,5
13824,19,754,2026-01-10,236,4
13825,6,2279,2026-01-20,15,3
13826,16,2978,2026-01-16,382,1
13826,16,2978,2026-01-16,380,2
13826,16,2978,2026-01-16,315,2
13827,3,2547,2026-01-13,171,2
13827,3,2547,2026-01-13,172,2
13827,3,2547,2026-01-13,307,3
13827,3,2547,2026-01-13,7,4
13827,3,2547,2026-01-13,21,4
13828,24,1113,2026-01-11,68,5
13829,13,17,2026-01-13,385,1
13829,13,17,2026-01-13,160,3
13829,13,17,2026-01-13,127,5
13829,13,17,2026-01-13,258,3
13830,2,305,2026-01-15,268,1
13831,2,433,2026-01-19,44,4
13831,2,433,2026-01-19,273,4
13831,2,433,2026-01-19,194,3
13831,2,433,2026-01-19,284,2
13831,2,433,2026-01-19,190,5
13832,25,1244,2026-01-10,125,2
13832,25,1244,2026-01-10,178,3
13832,25,1244,2026-01-10,36,4
13833,29,13,2026-01-15,364,1
13833,29,13,2026-01-15,273,4
13834,22,61,2026-01-18,340,3
13834,22,61,2026-01-18,161,2
13835,27,2102,2026-01-14,292,3
13835,27,2102,2026-01-14,322,2
13835,27,2102,2026-01-14,95,3
13835,27,2102,2026-01-14,108,4
13836,2,1529,2026-01-11,44,4
13836,2,1529,2026-01-11,374,5
13836,2,1529,2026-01-11,12,1
13836,2,1529,2026-01-11,158,1
13837,17,92,2026-01-14,370,2
13837,17,92,2026-01-14,203,4
13837,17,92,2026-01-14,290,2
13838,3,1858,2026-01-13,13,5
13838,3,1858,2026-01-13,141,5
13838,3,1858,2026-01-13,337,5
13839,24,2729,2026-01-19,393,5
13839,24,2729,2026-01-19,282,2
13839,24,2729,2026-01-19,190,5
13840,14,1,2026-01-10,56,5
13840,14,1,2026-01-10,73,5
13841,17,895,2026-01-18,230,5
13841,17,895,2026-01-18,273,2
13842,26,360,2026-01-14,17,4
13842,26,360,2026-01-14,112,1
13842,26,360,2026-01-14,384,1
13842,26,360,2026-01-14,297,3
13843,17,1420,2026-01-12,225,3
13844,30,1322,2026-01-20,191,2
13844,30,1322,2026-01-20,27,5
13844,30,1322,2026-01-20,285,1
13844,30,1322,2026-01-20,357,3
13845,27,2972,2026-01-10,305,5
13845,27,2972,2026-01-10,272,4
13845,27,2972,2026-01-10,154,1
13845,27,2972,2026-01-10,43,4
13846,14,2233,2026-01-16,69,1
13846,14,2233,2026-01-16,240,1
13846,14,2233,2026-01-16,239,5
13847,1,2422,2026-01-11,153,2
13847,1,2422,2026-01-11,56,2
13848,30,891,2026-01-11,83,4
13848,30,891,2026-01-11,222,2
13848,30,891,2026-01-11,2,4
13849,12,2150,2026-01-18,120,2
13850,12,2654,2026-01-15,134,4
13851,8,532,2026-01-14,212,1
13852,6,403,2026-01-12,316,2
13852,6,403,2026-01-12,226,5
13853,2,1834,2026-01-19,267,2
13853,2,1834,2026-01-19,47,3
13853,2,1834,2026-01-19,218,5
13853,2,1834,2026-01-19,382,2
13853,2,1834,2026-01-19,71,2
13854,1,638,2026-01-10,82,5
13854,1,638,2026-01-10,25,4
13854,1,638,2026-01-10,28,4
13855,16,175,2026-01-20,204,2
13855,16,175,2026-01-20,14,2
13855,16,175,2026-01-20,170,5
13856,5,708,2026-01-10,289,4
13856,5,708,2026-01-10,279,1
13856,5,708,2026-01-10,25,1
13857,8,2161,2026-01-15,12,4
13857,8,2161,2026-01-15,261,5
13857,8,2161,2026-01-15,219,2
13857,8,2161,2026-01-15,370,2
13857,8,2161,2026-01-15,346,1
13858,22,505,2026-01-14,17,3
13858,22,505,2026-01-14,390,5
13858,22,505,2026-01-14,275,2
13858,22,505,2026-01-14,368,3
13859,1,2506,2026-01-20,189,2
13859,1,2506,2026-01-20,244,1
13859,1,2506,2026-01-20,142,2
13860,13,912,2026-01-16,62,2
13860,13,912,2026-01-16,361,1
13860,13,912,2026-01-16,5,2
13860,13,912,2026-01-16,333,4
13860,13,912,2026-01-16,346,5
13861,13,1728,2026-01-15,55,4
13861,13,1728,2026-01-15,21,1
13861,13,1728,2026-01-15,89,5
13861,13,1728,2026-01-15,14,3
13862,2,226,2026-01-17,7,4
13862,2,226,2026-01-17,194,4
13862,2,226,2026-01-17,117,1
13863,16,1821,2026-01-16,89,4
13863,16,1821,2026-01-16,264,4
13864,28,1577,2026-01-16,342,5
13864,28,1577,2026-01-16,385,4
13864,28,1577,2026-01-16,289,5
13864,28,1577,2026-01-16,152,1
13865,30,65,2026-01-20,128,1
13865,30,65,2026-01-20,113,1
13865,30,65,2026-01-20,78,3
13866,5,2536,2026-01-19,79,2
13866,5,2536,2026-01-19,187,3
13866,5,2536,2026-01-19,390,2
13867,16,904,2026-01-11,2,2
13867,16,904,2026-01-11,104,3
13867,16,904,2026-01-11,344,2
13867,16,904,2026-01-11,98,3
13868,24,978,2026-01-11,30,4
13868,24,978,2026-01-11,144,3
13869,6,744,2026-01-20,292,5
13869,6,744,2026-01-20,277,4
13869,6,744,2026-01-20,366,1
13869,6,744,2026-01-20,299,4
13870,21,2662,2026-01-10,208,1
13870,21,2662,2026-01-10,366,3
13870,21,2662,2026-01-10,141,3
13871,7,2927,2026-01-14,303,4
13872,8,568,2026-01-11,267,3
13872,8,568,2026-01-11,206,1
13873,8,1993,2026-01-20,214,3
13873,8,1993,2026-01-20,394,2
13873,8,1993,2026-01-20,300,5
13873,8,1993,2026-01-20,117,4
13873,8,1993,2026-01-20,372,2
13874,1,1305,2026-01-18,283,3
13875,29,2450,2026-01-13,125,1
13875,29,2450,2026-01-13,253,4
13875,29,2450,2026-01-13,131,5
13875,29,2450,2026-01-13,279,4
13875,29,2450,2026-01-13,213,1
13876,13,2384,2026-01-14,296,5
13877,13,1492,2026-01-19,2,3
13877,13,1492,2026-01-19,72,3
13877,13,1492,2026-01-19,276,4
13877,13,1492,2026-01-19,337,1
13878,8,1312,2026-01-20,86,3
13878,8,1312,2026-01-20,51,3
13879,10,1495,2026-01-20,33,4
13879,10,1495,2026-01-20,19,3
13879,10,1495,2026-01-20,294,3
13879,10,1495,2026-01-20,88,3
13879,10,1495,2026-01-20,143,3
13880,8,1081,2026-01-10,117,1
13880,8,1081,2026-01-10,206,1
13880,8,1081,2026-01-10,292,4
13880,8,1081,2026-01-10,241,2
13880,8,1081,2026-01-10,115,5
13881,15,1586,2026-01-10,141,4
13881,15,1586,2026-01-10,313,2
13881,15,1586,2026-01-10,26,3
13882,11,2295,2026-01-15,47,3
13883,29,2362,2026-01-18,125,1
13883,29,2362,2026-01-18,241,3
13883,29,2362,2026-01-18,182,3
13883,29,2362,2026-01-18,55,1
13884,15,845,2026-01-10,64,1
13885,3,583,2026-01-16,362,4
13885,3,583,2026-01-16,131,5
13885,3,583,2026-01-16,81,5
13885,3,583,2026-01-16,379,1
13886,25,2517,2026-01-13,219,5
13887,29,1514,2026-01-15,145,2
13887,29,1514,2026-01-15,141,3
13887,29,1514,2026-01-15,348,4
13887,29,1514,2026-01-15,238,4
13888,11,592,2026-01-10,41,2
13888,11,592,2026-01-10,385,4
13888,11,592,2026-01-10,49,5
13889,29,770,2026-01-20,144,4
13889,29,770,2026-01-20,62,3
13889,29,770,2026-01-20,209,3
13889,29,770,2026-01-20,162,2
13890,4,2739,2026-01-18,92,1
13890,4,2739,2026-01-18,345,5
13890,4,2739,2026-01-18,243,5
13890,4,2739,2026-01-18,281,1
13891,20,1516,2026-01-16,161,3
13891,20,1516,2026-01-16,120,2
13891,20,1516,2026-01-16,359,4
13891,20,1516,2026-01-16,357,3
13891,20,1516,2026-01-16,243,3
13892,25,2026,2026-01-10,176,5
13892,25,2026,2026-01-10,74,5
13893,24,1248,2026-01-19,373,1
13894,10,1429,2026-01-15,365,2
13894,10,1429,2026-01-15,117,4
13894,10,1429,2026-01-15,159,1
13895,10,1626,2026-01-12,242,4
13895,10,1626,2026-01-12,348,1
13895,10,1626,2026-01-12,151,3
13895,10,1626,2026-01-12,392,2
13895,10,1626,2026-01-12,240,4
13896,2,614,2026-01-10,385,2
13896,2,614,2026-01-10,132,4
13897,26,1987,2026-01-10,174,1
13897,26,1987,2026-01-10,56,1
13897,26,1987,2026-01-10,367,3
13897,26,1987,2026-01-10,368,2
13898,2,2974,2026-01-10,47,1
13898,2,2974,2026-01-10,324,1
13899,22,2784,2026-01-20,82,5
13899,22,2784,2026-01-20,170,1
13899,22,2784,2026-01-20,176,1
13900,25,258,2026-01-10,80,3
13900,25,258,2026-01-10,267,2
13900,25,258,2026-01-10,339,1
13900,25,258,2026-01-10,116,2
13901,29,2915,2026-01-20,160,1
13901,29,2915,2026-01-20,225,3
13901,29,2915,2026-01-20,183,3
13902,20,318,2026-01-12,239,2
13903,17,2473,2026-01-11,284,2
13904,5,2686,2026-01-12,313,4
13904,5,2686,2026-01-12,346,5
13904,5,2686,2026-01-12,274,4
13904,5,2686,2026-01-12,107,4
13905,16,2988,2026-01-15,6,1
13906,2,107,2026-01-13,229,2
13906,2,107,2026-01-13,376,5
13906,2,107,2026-01-13,191,3
13906,2,107,2026-01-13,345,3
13906,2,107,2026-01-13,349,1
13907,22,674,2026-01-17,301,4
13908,9,732,2026-01-11,74,5
13908,9,732,2026-01-11,18,2
13908,9,732,2026-01-11,195,4
13908,9,732,2026-01-11,65,4
13908,9,732,2026-01-11,286,3
13909,26,1780,2026-01-13,353,5
13909,26,1780,2026-01-13,253,2
13909,26,1780,2026-01-13,284,4
13909,26,1780,2026-01-13,354,4
13909,26,1780,2026-01-13,42,1
13910,22,87,2026-01-15,157,3
13911,12,2018,2026-01-15,155,2
13911,12,2018,2026-01-15,178,1
13911,12,2018,2026-01-15,6,4
13912,21,1892,2026-01-19,366,5
13912,21,1892,2026-01-19,156,3
13912,21,1892,2026-01-19,143,4
13912,21,1892,2026-01-19,163,4
13913,21,273,2026-01-12,373,5
13913,21,273,2026-01-12,83,5
13913,21,273,2026-01-12,225,2
13913,21,273,2026-01-12,367,3
13913,21,273,2026-01-12,158,2
13914,25,697,2026-01-16,122,4
13914,25,697,2026-01-16,45,5
13914,25,697,2026-01-16,135,5
13914,25,697,2026-01-16,191,5
13915,24,821,2026-01-13,370,3
13915,24,821,2026-01-13,356,3
13915,24,821,2026-01-13,395,4
13916,9,180,2026-01-16,145,4
13917,16,1906,2026-01-17,273,1
13917,16,1906,2026-01-17,209,1
13917,16,1906,2026-01-17,241,1
13918,15,22,2026-01-20,175,5
13918,15,22,2026-01-20,175,3
13919,24,949,2026-01-12,298,3
13919,24,949,2026-01-12,361,2
13920,2,2775,2026-01-19,226,4
13920,2,2775,2026-01-19,150,2
13920,2,2775,2026-01-19,181,4
13921,10,2377,2026-01-20,270,2
13922,1,350,2026-01-13,82,5
13922,1,350,2026-01-13,237,4
13923,10,2528,2026-01-13,68,3
13923,10,2528,2026-01-13,15,4
13923,10,2528,2026-01-13,280,3
13923,10,2528,2026-01-13,389,1
13923,10,2528,2026-01-13,231,2
13924,25,2926,2026-01-20,208,2
13924,25,2926,2026-01-20,149,4
13924,25,2926,2026-01-20,38,2
13924,25,2926,2026-01-20,174,1
13924,25,2926,2026-01-20,290,5
13925,22,2876,2026-01-20,352,1
13925,22,2876,2026-01-20,342,2
13925,22,2876,2026-01-20,132,1
13925,22,2876,2026-01-20,321,2
13925,22,2876,2026-01-20,214,3
13926,9,2913,2026-01-10,131,3
13926,9,2913,2026-01-10,127,5
13927,23,1159,2026-01-19,268,1
13928,17,2529,2026-01-16,13,4
13928,17,2529,2026-01-16,9,2
13928,17,2529,2026-01-16,268,3
13928,17,2529,2026-01-16,365,2
13928,17,2529,2026-01-16,64,1
13929,26,2876,2026-01-12,353,3
13929,26,2876,2026-01-12,61,4
13929,26,2876,2026-01-12,157,5
13930,23,1998,2026-01-16,382,5
13930,23,1998,2026-01-16,5,4
13930,23,1998,2026-01-16,218,5
13931,18,1845,2026-01-17,158,2
13931,18,1845,2026-01-17,258,4
13931,18,1845,2026-01-17,112,4
13932,14,1711,2026-01-12,173,3
13932,14,1711,2026-01-12,45,5
13932,14,1711,2026-01-12,247,5
13932,14,1711,2026-01-12,182,1
13933,18,1450,2026-01-11,178,5
13933,18,1450,2026-01-11,276,5
13934,21,2604,2026-01-10,129,3
13934,21,2604,2026-01-10,258,2
13934,21,2604,2026-01-10,23,3
13934,21,2604,2026-01-10,115,4
13934,21,2604,2026-01-10,90,3
13935,30,821,2026-01-14,114,4
13936,19,16,2026-01-16,66,5
13936,19,16,2026-01-16,182,5
13936,19,16,2026-01-16,380,5
13936,19,16,2026-01-16,46,5
13937,20,1431,2026-01-10,219,1
13937,20,1431,2026-01-10,346,5
13937,20,1431,2026-01-10,399,2
13937,20,1431,2026-01-10,26,3
13938,2,256,2026-01-17,259,1
13938,2,256,2026-01-17,35,1
13938,2,256,2026-01-17,283,3
13938,2,256,2026-01-17,319,1
13938,2,256,2026-01-17,125,2
13939,21,2698,2026-01-19,167,3
13939,21,2698,2026-01-19,190,1
13939,21,2698,2026-01-19,240,1
13939,21,2698,2026-01-19,223,2
13939,21,2698,2026-01-19,282,3
13940,29,194,2026-01-19,113,2
13940,29,194,2026-01-19,293,4
13941,24,1765,2026-01-13,110,4
13942,14,2662,2026-01-14,93,2
13942,14,2662,2026-01-14,159,5
13943,21,1067,2026-01-20,393,5
13943,21,1067,2026-01-20,161,4
13943,21,1067,2026-01-20,277,1
13943,21,1067,2026-01-20,326,5
13943,21,1067,2026-01-20,293,3
13944,21,2209,2026-01-16,329,5
13944,21,2209,2026-01-16,110,2
13944,21,2209,2026-01-16,337,4
13944,21,2209,2026-01-16,206,4
13944,21,2209,2026-01-16,384,5
13945,30,1673,2026-01-16,3,4
13945,30,1673,2026-01-16,257,2
13945,30,1673,2026-01-16,41,5
13945,30,1673,2026-01-16,293,1
13945,30,1673,2026-01-16,160,5
13946,12,2801,2026-01-16,37,3
13946,12,2801,2026-01-16,257,5
13946,12,2801,2026-01-16,369,5
13946,12,2801,2026-01-16,255,3
13947,12,529,2026-01-14,97,4
13947,12,529,2026-01-14,141,1
13947,12,529,2026-01-14,391,4
13947,12,529,2026-01-14,191,2
13948,24,2752,2026-01-11,48,5
13948,24,2752,2026-01-11,46,4
13948,24,2752,2026-01-11,393,4
13949,19,2932,2026-01-14,168,2
13949,19,2932,2026-01-14,109,3
13950,8,1578,2026-01-18,292,5
13950,8,1578,2026-01-18,55,4
13951,7,661,2026-01-19,25,4
13951,7,661,2026-01-19,106,5
13952,21,528,2026-01-14,4,4
13952,21,528,2026-01-14,91,2
13952,21,528,2026-01-14,214,4
13953,24,2198,2026-01-11,241,1
13954,25,2912,2026-01-12,219,2
13954,25,2912,2026-01-12,213,1
13954,25,2912,2026-01-12,20,3
13954,25,2912,2026-01-12,229,4
13955,26,2921,2026-01-12,58,5
13955,26,2921,2026-01-12,297,3
13955,26,2921,2026-01-12,325,1
13955,26,2921,2026-01-12,199,2
13956,26,617,2026-01-10,75,1
13956,26,617,2026-01-10,289,5
13957,5,1444,2026-01-18,239,5
13957,5,1444,2026-01-18,97,5
13957,5,1444,2026-01-18,11,1
13957,5,1444,2026-01-18,68,2
13958,20,858,2026-01-15,14,2
13958,20,858,2026-01-15,30,3
13958,20,858,2026-01-15,278,2
13958,20,858,2026-01-15,386,2
13959,13,1479,2026-01-16,63,3
13959,13,1479,2026-01-16,144,4
13959,13,1479,2026-01-16,284,3
13959,13,1479,2026-01-16,15,4
13959,13,1479,2026-01-16,37,3
13960,15,978,2026-01-12,392,2
13960,15,978,2026-01-12,120,2
13960,15,978,2026-01-12,323,2
13960,15,978,2026-01-12,205,5
13960,15,978,2026-01-12,362,5
13961,18,456,2026-01-12,260,1
13961,18,456,2026-01-12,309,2
13961,18,456,2026-01-12,112,2
13961,18,456,2026-01-12,291,2
13961,18,456,2026-01-12,182,4
13962,2,976,2026-01-15,94,2
13962,2,976,2026-01-15,259,5
13962,2,976,2026-01-15,245,1
13962,2,976,2026-01-15,277,4
13962,2,976,2026-01-15,98,2
13963,17,1184,2026-01-16,230,5
13963,17,1184,2026-01-16,229,1
13964,3,2700,2026-01-11,50,4
13965,10,1544,2026-01-13,188,4
13965,10,1544,2026-01-13,150,3
13965,10,1544,2026-01-13,343,1
13965,10,1544,2026-01-13,43,2
13965,10,1544,2026-01-13,271,1
13966,14,2980,2026-01-18,92,5
13966,14,2980,2026-01-18,133,5
13966,14,2980,2026-01-18,301,2
13966,14,2980,2026-01-18,69,5
13967,19,2732,2026-01-15,344,2
13967,19,2732,2026-01-15,325,3
13967,19,2732,2026-01-15,241,4
13967,19,2732,2026-01-15,306,5
13968,7,1137,2026-01-18,338,5
13968,7,1137,2026-01-18,219,4
13968,7,1137,2026-01-18,73,2
13968,7,1137,2026-01-18,240,5
13968,7,1137,2026-01-18,244,1
13969,5,853,2026-01-10,131,2
13969,5,853,2026-01-10,298,3
13970,15,720,2026-01-17,300,2
13971,14,554,2026-01-17,205,3
13972,13,1865,2026-01-11,140,2
13972,13,1865,2026-01-11,186,1
13972,13,1865,2026-01-11,280,4
13973,25,1344,2026-01-20,159,1
13973,25,1344,2026-01-20,356,1
13973,25,1344,2026-01-20,138,3
13973,25,1344,2026-01-20,158,1
13973,25,1344,2026-01-20,337,3
13974,2,676,2026-01-18,333,3
13975,15,2700,2026-01-16,138,5
13975,15,2700,2026-01-16,278,4
13976,8,2054,2026-01-13,345,5
13976,8,2054,2026-01-13,160,5
13976,8,2054,2026-01-13,305,5
13977,16,1289,2026-01-19,238,3
13977,16,1289,2026-01-19,141,3
13978,15,2990,2026-01-17,170,3
13978,15,2990,2026-01-17,186,5
13978,15,2990,2026-01-17,149,1
13978,15,2990,2026-01-17,99,5
13979,6,368,2026-01-13,286,4
13979,6,368,2026-01-13,206,3
13979,6,368,2026-01-13,357,2
13979,6,368,2026-01-13,206,5
13980,8,1209,2026-01-15,318,4
13980,8,1209,2026-01-15,333,4
13980,8,1209,2026-01-15,246,5
13980,8,1209,2026-01-15,83,5
13980,8,1209,2026-01-15,41,5
13981,17,2258,2026-01-18,26,2
13981,17,2258,2026-01-18,55,1
13981,17,2258,2026-01-18,162,4
13981,17,2258,2026-01-18,163,5
13982,27,26,2026-01-18,155,1
13982,27,26,2026-01-18,240,4
13982,27,26,2026-01-18,216,2
13982,27,26,2026-01-18,17,3
13982,27,26,2026-01-18,149,1
13983,20,241,2026-01-19,139,3
13984,23,145,2026-01-13,275,4
13984,23,145,2026-01-13,309,2
13984,23,145,2026-01-13,276,3
13984,23,145,2026-01-13,26,5
13984,23,145,2026-01-13,274,1
13985,11,2561,2026-01-17,292,4
13985,11,2561,2026-01-17,32,3
13985,11,2561,2026-01-17,363,2
13986,28,1030,2026-01-20,91,4
13987,10,2779,2026-01-12,352,4
13987,10,2779,2026-01-12,210,4
13987,10,2779,2026-01-12,381,3
13987,10,2779,2026-01-12,389,3
13988,1,2215,2026-01-13,68,1
13988,1,2215,2026-01-13,180,1
13988,1,2215,2026-01-13,351,1
13988,1,2215,2026-01-13,79,5
13989,15,470,2026-01-19,191,4
13989,15,470,2026-01-19,142,3
13990,15,2935,2026-01-17,112,3
13990,15,2935,2026-01-17,107,2
13990,15,2935,2026-01-17,305,5
13990,15,2935,2026-01-17,296,1
13990,15,2935,2026-01-17,302,5
13991,27,2729,2026-01-11,152,1
13991,27,2729,2026-01-11,261,1
13991,27,2729,2026-01-11,251,1
13991,27,2729,2026-01-11,134,1
13992,16,2467,2026-01-20,358,3
13993,2,257,2026-01-16,157,4
13993,2,257,2026-01-16,3,5
13993,2,257,2026-01-16,231,1
13993,2,257,2026-01-16,258,4
13993,2,257,2026-01-16,98,2
13994,28,795,2026-01-20,251,2
13994,28,795,2026-01-20,9,5
13994,28,795,2026-01-20,279,5
13994,28,795,2026-01-20,62,3
13994,28,795,2026-01-20,333,1
13995,25,1818,2026-01-13,112,1
13995,25,1818,2026-01-13,134,1
13995,25,1818,2026-01-13,58,3
13995,25,1818,2026-01-13,28,1
13995,25,1818,2026-01-13,99,5
13996,25,1907,2026-01-16,333,3
13996,25,1907,2026-01-16,387,4
13997,26,2820,2026-01-20,70,5
13998,8,790,2026-01-16,274,1
13999,8,56,2026-01-19,60,4
13999,8,56,2026-01-19,397,2
13999,8,56,2026-01-19,91,5
13999,8,56,2026-01-19,359,4
14000,18,2495,2026-01-14,327,5
14000,18,2495,2026-01-14,204,1
14000,18,2495,2026-01-14,352,4
14001,1,2456,2026-01-15,184,2
14001,1,2456,2026-01-15,380,3
14001,1,2456,2026-01-15,258,4
14001,1,2456,2026-01-15,165,2
14002,20,191,2026-01-20,264,3
14003,20,2557,2026-01-14,367,5
14003,20,2557,2026-01-14,26,4
14003,20,2557,2026-01-14,389,5
14003,20,2557,2026-01-14,340,1
14004,6,459,2026-01-17,2,1
